0.0005,0.0015,0.9980
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0005,0.0006,0.9988
0.9982,0.0000,0.0018
0.0000,0.9995,0.0005
0.0002,0.0045,0.9953
0.9982,0.0000,0.0018
0.0000,0.9995,0.0005
0.0091,0.0000,0.9909
0.9982,0.0000,0.0018
0.0000,0.9793,0.0207
0.0001,0.0089,0.9909
0.9982,0.0000,0.0018
0.0000,0.9993,0.0007
0.0003,0.0048,0.9950
0.9982,0.0000,0.0018
0.0000,0.9995,0.0005
0.0009,0.0003,0.9988
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0008,0.0004,0.9988
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0001,0.0112,0.9887
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0017,0.0001,0.9982
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0003,0.0020,0.9977
0.9982,0.0000,0.0018
0.0000,0.9920,0.0080
0.0002,0.0113,0.9885
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0005,0.0011,0.9984
0.9982,0.0000,0.0018
0.0000,0.9974,0.0026
0.0003,0.0011,0.9985
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0002,0.0039,0.9959
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0002,0.0070,0.9928
0.9982,0.0000,0.0018
0.0000,0.9987,0.0013
0.0003,0.0044,0.9953
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0008,0.0002,0.9990
0.9982,0.0000,0.0018
0.0000,0.9223,0.0777
0.0010,0.0002,0.9988
0.9982,0.0000,0.0018
0.0000,0.9982,0.0018
0.0009,0.0002,0.9989
0.9982,0.0000,0.0018
0.0000,0.9918,0.0082
0.0002,0.0051,0.9947
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0122,0.0000,0.9878
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0001,0.0373,0.9626
0.9982,0.0000,0.0018
0.0000,0.9963,0.0037
0.0000,0.0701,0.9298
0.9982,0.0000,0.0018
0.0000,0.9992,0.0008
0.0002,0.0057,0.9941
0.9982,0.0000,0.0018
0.0000,0.9904,0.0096
0.0004,0.0025,0.9971
0.9982,0.0000,0.0018
0.0000,0.9986,0.0014
0.0046,0.0000,0.9953
0.9982,0.0000,0.0018
0.0000,0.9974,0.0026
0.0005,0.0012,0.9983
0.9982,0.0000,0.0018
0.0000,0.9947,0.0053
0.0017,0.0001,0.9982
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0001,0.0086,0.9913
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0035,0.0000,0.9965
0.9982,0.0000,0.0018
0.0000,0.9986,0.0014
0.0007,0.0002,0.9990
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0061,0.0000,0.9939
0.9982,0.0000,0.0018
0.0000,0.9804,0.0196
0.0004,0.0033,0.9963
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0053,0.0000,0.9947
0.9982,0.0000,0.0018
0.0000,0.9957,0.0043
0.0004,0.0028,0.9968
0.9982,0.0000,0.0018
0.0000,0.9900,0.0100
0.0002,0.0098,0.9900
0.9982,0.0000,0.0018
0.0000,0.9937,0.0063
0.0004,0.0018,0.9977
0.9982,0.0000,0.0018
0.0000,0.9982,0.0018
0.0000,0.0827,0.9173
0.9982,0.0000,0.0018
0.0000,0.9955,0.0045
0.0003,0.0032,0.9965
0.9982,0.0000,0.0018
0.0000,0.9980,0.0020
0.0001,0.0194,0.9805
0.9982,0.0000,0.0018
0.0000,0.9903,0.0097
0.0000,0.1123,0.8877
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0001,0.0168,0.9831
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0003,0.0041,0.9956
0.9982,0.0000,0.0018
0.0000,0.9992,0.0008
0.0002,0.0037,0.9961
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0001,0.0167,0.9831
0.9982,0.0000,0.0018
0.0000,0.9991,0.0009
0.0013,0.0001,0.9986
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0001,0.0151,0.9848
0.9982,0.0000,0.0018
0.0000,0.9971,0.0029
0.0003,0.0037,0.9960
0.9982,0.0000,0.0018
0.0000,0.9928,0.0072
0.0003,0.0011,0.9985
0.9982,0.0000,0.0018
0.0000,0.9764,0.0236
0.0006,0.0006,0.9988
0.9982,0.0000,0.0018
0.0000,0.9981,0.0019
0.0002,0.0081,0.9918
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0012,0.0001,0.9987
0.9982,0.0000,0.0018
0.0000,0.9956,0.0044
0.0001,0.0336,0.9663
0.9982,0.0000,0.0018
0.0000,0.9479,0.0521
0.0004,0.0019,0.9977
0.9982,0.0000,0.0018
0.0000,0.9638,0.0362
0.0001,0.0126,0.9873
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0023,0.0001,0.9976
0.9982,0.0000,0.0018
0.0000,0.7245,0.2755
0.0003,0.0014,0.9983
0.9982,0.0000,0.0018
0.0000,0.9996,0.0004
0.0027,0.0000,0.9973
0.9982,0.0000,0.0018
0.0000,0.9995,0.0005
0.0009,0.0002,0.9989
